"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS",
"92086032989","Centre Esportiu Municipal Can Dragó","#","C","Rosselló i Porcel","7","11","45","Porta","08","Nou Barris","08016","019","BARCELONA","41.436593","2.183165","431757.942","4587546.761","431849.885","4587747.747","932760480","Tel.","","01/07","31/08","0000111","07:00:00","22:45:00","<br>",
"92086032989","Centre Esportiu Municipal Can Dragó","#","C","Rosselló i Porcel","7","11","45","Porta","08","Nou Barris","08016","019","BARCELONA","41.436593","2.183165","431757.942","4587546.761","431849.885","4587747.747","932760480","Tel.","","01/07","31/08","1111100","09:00:00","13:45:00","Palestra i piscina",
"92086037277","Centre Esportiu Municipal Can Cuyàs","#","Av","Rasos de Peguera","242","242","55","Ciutat Meridiana","08","Nou Barris","08033","019","BARCELONA","41.459919","2.168141","430527.633","4590148.397","430619.564","4590349.406","932763351","Fax","","01/01","31/12","0000011","08:00:00","21:45:00"," ",
"92086037277","Centre Esportiu Municipal Can Cuyàs","#","Av","Rasos de Peguera","242","242","55","Ciutat Meridiana","08","Nou Barris","08033","019","BARCELONA","41.459919","2.168141","430527.633","4590148.397","430619.564","4590349.406","932763351","Fax","","01/01","31/12","1111100","09:00:00","13:45:00"," ",
"92086037277","Centre Esportiu Municipal Can Cuyàs","#","Av","Rasos de Peguera","242","242","55","Ciutat Meridiana","08","Nou Barris","08033","019","BARCELONA","41.459919","2.168141","430527.633","4590148.397","430619.564","4590349.406","932760102","Tel.","","01/01","31/12","0000011","08:00:00","21:45:00"," ",
"92086037277","Centre Esportiu Municipal Can Cuyàs","#","Av","Rasos de Peguera","242","242","55","Ciutat Meridiana","08","Nou Barris","08033","019","BARCELONA","41.459919","2.168141","430527.633","4590148.397","430619.564","4590349.406","932760102","Tel.","","01/01","31/12","1111100","09:00:00","13:45:00"," ",
"92086037813","Centre Esportiu Municipal Estació del Nord","#","C","Nàpols","42","42","05","el Fort Pienc","02","Eixample","08018","019","BARCELONA","41.393671","2.183966","431779.947","4582781.029","431871.892","4582981.971","932650760","Tel.","","01/01","31/12","0000011","07:00:00","22:45:00"," ",
"92086037813","Centre Esportiu Municipal Estació del Nord","#","C","Nàpols","42","42","05","el Fort Pienc","02","Eixample","08018","019","BARCELONA","41.393671","2.183966","431779.947","4582781.029","431871.892","4582981.971","932650760","Tel.","","01/01","31/12","1111101","08:00:00","19:45:00"," ",
"92086037813","Centre Esportiu Municipal Estació del Nord","#","C","Nàpols","42","42","05","el Fort Pienc","02","Eixample","08018","019","BARCELONA","41.393671","2.183966","431779.947","4582781.029","431871.892","4582981.971","932650760","Tel.","","01/01","31/12","1111110","09:00:00","14:45:00"," ",
"92086037813","Centre Esportiu Municipal Estació del Nord","#","C","Nàpols","42","42","05","el Fort Pienc","02","Eixample","08018","019","BARCELONA","41.393671","2.183966","431779.947","4582781.029","431871.892","4582981.971","932650286","Tel.","","01/01","31/12","0000011","07:00:00","22:45:00"," ",
"92086037813","Centre Esportiu Municipal Estació del Nord","#","C","Nàpols","42","42","05","el Fort Pienc","02","Eixample","08018","019","BARCELONA","41.393671","2.183966","431779.947","4582781.029","431871.892","4582981.971","932650286","Tel.","","01/01","31/12","1111101","08:00:00","19:45:00"," ",
"92086037813","Centre Esportiu Municipal Estació del Nord","#","C","Nàpols","42","42","05","el Fort Pienc","02","Eixample","08018","019","BARCELONA","41.393671","2.183966","431779.947","4582781.029","431871.892","4582981.971","932650286","Tel.","","01/01","31/12","1111110","09:00:00","14:45:00"," ",
"92086037813","Centre Esportiu Municipal Estació del Nord","#","C","Nàpols","42","42","05","el Fort Pienc","02","Eixample","08018","019","BARCELONA","41.393671","2.183966","431779.947","4582781.029","431871.892","4582981.971","932314902","Fax","","01/01","31/12","0000011","07:00:00","22:45:00"," ",
"92086037813","Centre Esportiu Municipal Estació del Nord","#","C","Nàpols","42","42","05","el Fort Pienc","02","Eixample","08018","019","BARCELONA","41.393671","2.183966","431779.947","4582781.029","431871.892","4582981.971","932314902","Fax","","01/01","31/12","1111101","08:00:00","19:45:00"," ",
"92086037813","Centre Esportiu Municipal Estació del Nord","#","C","Nàpols","42","42","05","el Fort Pienc","02","Eixample","08018","019","BARCELONA","41.393671","2.183966","431779.947","4582781.029","431871.892","4582981.971","932314902","Fax","","01/01","31/12","1111110","09:00:00","14:45:00"," ",
"92086038165","Centre Esportiu Municipal Joan Miró","#","C","Diputació","17","19","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.378491","2.151012","429008.473","4581122.242","429100.393","4581323.167","934269921","Fax","","","","","","","",
"92086038165","Centre Esportiu Municipal Joan Miró","#","C","Diputació","17","19","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.378491","2.151012","429008.473","4581122.242","429100.393","4581323.167","934234350","Tel.","","","","","","","",
"92086038230","Centre Esportiu Municipal Can Ricart","#","C","Sant Oleguer","8","10","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.377527","2.170769","430659.534","4580999.199","430751.469","4581200.124","934417526","Tel.","","01/01","31/12","0000011","07:00:00","22:30:00"," ",
"92086038230","Centre Esportiu Municipal Can Ricart","#","C","Sant Oleguer","8","10","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.377527","2.170769","430659.534","4580999.199","430751.469","4581200.124","934417526","Tel.","","01/01","31/12","1111101","09:00:00","20:00:00"," ",
"92086038230","Centre Esportiu Municipal Can Ricart","#","C","Sant Oleguer","8","10","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.377527","2.170769","430659.534","4580999.199","430751.469","4581200.124","934417526","Tel.","","01/01","31/12","1111110","09:00:00","14:30:00"," ",
"92119141112","Centre Esportiu Municipal  Colom","#","C","Rambla","18","18","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.378","2.176274","431120.342","4581047.289","431212.281","4581248.214","933023295","Tel.","","01/01","31/12","0000011","07:30:00","22:30:00"," ",
"92119141112","Centre Esportiu Municipal  Colom","#","C","Rambla","18","18","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.378","2.176274","431120.342","4581047.289","431212.281","4581248.214","933023295","Tel.","","01/01","31/12","1111101","09:00:00","20:00:00"," ",
"92119141112","Centre Esportiu Municipal  Colom","#","C","Rambla","18","18","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.378","2.176274","431120.342","4581047.289","431212.281","4581248.214","933023295","Tel.","","01/01","31/12","1111110","09:00:00","14:30:00"," ",
"92119141112","Centre Esportiu Municipal  Colom","#","C","Rambla","18","18","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.378","2.176274","431120.342","4581047.289","431212.281","4581248.214","933024025","Fax","","01/01","31/12","0000011","07:30:00","22:30:00"," ",
"92119141112","Centre Esportiu Municipal  Colom","#","C","Rambla","18","18","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.378","2.176274","431120.342","4581047.289","431212.281","4581248.214","933024025","Fax","","01/01","31/12","1111101","09:00:00","20:00:00"," ",
"92119141112","Centre Esportiu Municipal  Colom","#","C","Rambla","18","18","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.378","2.176274","431120.342","4581047.289","431212.281","4581248.214","933024025","Fax","","01/01","31/12","1111110","09:00:00","14:30:00"," ",
"92132091748","Centre Esportiu Municipal del Carmel","#","C","Pedrell","192","202","37","el Carmel","07","Horta-Guinardó","08032","019","BARCELONA","41.423207","2.158585","429689.919","4586080.336","429781.843","4586281.308","934072448","Centraleta","","01/01","31/12","0000011","07:00:00","22:00:00"," ",
"92132091748","Centre Esportiu Municipal del Carmel","#","C","Pedrell","192","202","37","el Carmel","07","Horta-Guinardó","08032","019","BARCELONA","41.423207","2.158585","429689.919","4586080.336","429781.843","4586281.308","934072448","Centraleta","","01/01","31/12","1111100","09:00:00","14:30:00"," ",
"92132091748","Centre Esportiu Municipal del Carmel","#","C","Pedrell","192","202","37","el Carmel","07","Horta-Guinardó","08032","019","BARCELONA","41.423207","2.158585","429689.919","4586080.336","429781.843","4586281.308","934072448","Fax","","01/01","31/12","0000011","07:00:00","22:00:00"," ",
"92132091748","Centre Esportiu Municipal del Carmel","#","C","Pedrell","192","202","37","el Carmel","07","Horta-Guinardó","08032","019","BARCELONA","41.423207","2.158585","429689.919","4586080.336","429781.843","4586281.308","934072448","Fax","","01/01","31/12","1111100","09:00:00","14:30:00"," ",
"92132091748","Centre Esportiu Municipal del Carmel","#","C","Pedrell","192","202","37","el Carmel","07","Horta-Guinardó","08032","019","BARCELONA","41.423207","2.158585","429689.919","4586080.336","429781.843","4586281.308","933571908","Tel.","Pavello del Carmel","01/01","31/12","0000011","07:00:00","22:00:00"," ",
"92132091748","Centre Esportiu Municipal del Carmel","#","C","Pedrell","192","202","37","el Carmel","07","Horta-Guinardó","08032","019","BARCELONA","41.423207","2.158585","429689.919","4586080.336","429781.843","4586281.308","933571908","Tel.","Pavello del Carmel","01/01","31/12","1111100","09:00:00","14:30:00"," ",
"92168152051","Centre Municipal Tennis Vall Hebron","#","Pg","Vall d'Hebron","178","196","41","la Vall d'Hebron","07","Horta-Guinardó","08035","019","BARCELONA","41.429781","2.145523","428605.7","4586820.843","428697.614","4587021.821","934270561","Fax","","01/01","31/12","0000011","08:00:00","23:00:00"," ",
"92168152051","Centre Municipal Tennis Vall Hebron","#","Pg","Vall d'Hebron","178","196","41","la Vall d'Hebron","07","Horta-Guinardó","08035","019","BARCELONA","41.429781","2.145523","428605.7","4586820.843","428697.614","4587021.821","934270561","Fax","","01/01","31/12","1111100","08:00:00","20:00:00"," ",
"92168152051","Centre Municipal Tennis Vall Hebron","#","Pg","Vall d'Hebron","178","196","41","la Vall d'Hebron","07","Horta-Guinardó","08035","019","BARCELONA","41.429781","2.145523","428605.7","4586820.843","428697.614","4587021.821","934276500","Tel.","","01/01","31/12","0000011","08:00:00","23:00:00"," ",
"92168152051","Centre Municipal Tennis Vall Hebron","#","Pg","Vall d'Hebron","178","196","41","la Vall d'Hebron","07","Horta-Guinardó","08035","019","BARCELONA","41.429781","2.145523","428605.7","4586820.843","428697.614","4587021.821","934276500","Tel.","","01/01","31/12","1111100","08:00:00","20:00:00"," ",
"92168152807","Centre Esportiu Municipal Claror","#","C","Sardenya","333","333","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.404652","2.171537","430752.552","4584010.011","430844.487","4584210.964","934761390","Tel.","","01/09","30/06","0000011","07:00:00","23:59:00"," ",
"92168152807","Centre Esportiu Municipal Claror","#","C","Sardenya","333","333","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.404652","2.171537","430752.552","4584010.011","430844.487","4584210.964","934761390","Tel.","","01/09","30/06","1111101","08:00:00","20:30:00"," ",
"92168152807","Centre Esportiu Municipal Claror","#","C","Sardenya","333","333","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.404652","2.171537","430752.552","4584010.011","430844.487","4584210.964","934761390","Tel.","","01/09","30/06","1111110","08:30:00","15:30:00"," ",
"92168152807","Centre Esportiu Municipal Claror","#","C","Sardenya","333","333","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.404652","2.171537","430752.552","4584010.011","430844.487","4584210.964","934761390","Tel.","","01/07","31/07","0000011","07:00:00","23:59:00"," ",
"92168152807","Centre Esportiu Municipal Claror","#","C","Sardenya","333","333","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.404652","2.171537","430752.552","4584010.011","430844.487","4584210.964","934761390","Tel.","","01/07","31/07","1111101","08:00:00","15:00:00"," ",
"92168152807","Centre Esportiu Municipal Claror","#","C","Sardenya","333","333","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.404652","2.171537","430752.552","4584010.011","430844.487","4584210.964","934761390","Tel.","","01/07","31/07","1111101","17:00:00","20:30:00"," ",
"92168152807","Centre Esportiu Municipal Claror","#","C","Sardenya","333","333","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.404652","2.171537","430752.552","4584010.011","430844.487","4584210.964","934761390","Tel.","","01/07","31/07","1111110","09:00:00","15:30:00"," ",
"92168152807","Centre Esportiu Municipal Claror","#","C","Sardenya","333","333","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.404652","2.171537","430752.552","4584010.011","430844.487","4584210.964","934761390","Tel.","","01/08","31/08","0000011","07:00:00","23:59:00"," ",
"92168152807","Centre Esportiu Municipal Claror","#","C","Sardenya","333","333","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.404652","2.171537","430752.552","4584010.011","430844.487","4584210.964","934761390","Tel.","","01/08","31/08","1111101","09:00:00","15:00:00"," ",
"92168152807","Centre Esportiu Municipal Claror","#","C","Sardenya","333","333","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.404652","2.171537","430752.552","4584010.011","430844.487","4584210.964","934761391","Fax","","01/09","30/06","0000011","07:00:00","23:59:00"," ",
"92168152807","Centre Esportiu Municipal Claror","#","C","Sardenya","333","333","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.404652","2.171537","430752.552","4584010.011","430844.487","4584210.964","934761391","Fax","","01/09","30/06","1111101","08:00:00","20:30:00"," ",
"92168152807","Centre Esportiu Municipal Claror","#","C","Sardenya","333","333","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.404652","2.171537","430752.552","4584010.011","430844.487","4584210.964","934761391","Fax","","01/09","30/06","1111110","08:30:00","15:30:00"," ",
"92168152807","Centre Esportiu Municipal Claror","#","C","Sardenya","333","333","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.404652","2.171537","430752.552","4584010.011","430844.487","4584210.964","934761391","Fax","","01/07","31/07","0000011","07:00:00","23:59:00"," ",
"92168152807","Centre Esportiu Municipal Claror","#","C","Sardenya","333","333","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.404652","2.171537","430752.552","4584010.011","430844.487","4584210.964","934761391","Fax","","01/07","31/07","1111101","08:00:00","15:00:00"," ",
"92168152807","Centre Esportiu Municipal Claror","#","C","Sardenya","333","333","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.404652","2.171537","430752.552","4584010.011","430844.487","4584210.964","934761391","Fax","","01/07","31/07","1111101","17:00:00","20:30:00"," ",
"92168152807","Centre Esportiu Municipal Claror","#","C","Sardenya","333","333","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.404652","2.171537","430752.552","4584010.011","430844.487","4584210.964","934761391","Fax","","01/07","31/07","1111110","09:00:00","15:30:00"," ",
"92168152807","Centre Esportiu Municipal Claror","#","C","Sardenya","333","333","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.404652","2.171537","430752.552","4584010.011","430844.487","4584210.964","934761391","Fax","","01/08","31/08","0000011","07:00:00","23:59:00"," ",
"92168152807","Centre Esportiu Municipal Claror","#","C","Sardenya","333","333","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.404652","2.171537","430752.552","4584010.011","430844.487","4584210.964","934761391","Fax","","01/08","31/08","1111101","09:00:00","15:00:00"," ",
"92168153135","Centre Esportiu Municipal Can Felipa","#","Pl","Josep M. Huertas Claveria","1","1","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.403679","2.200518","433173.942","4583879.223","433265.899","4584080.175","933086095","Tel.","","01/01","31/12","0000011","06:00:00","23:00:00"," ",
"92168153135","Centre Esportiu Municipal Can Felipa","#","Pl","Josep M. Huertas Claveria","1","1","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.403679","2.200518","433173.942","4583879.223","433265.899","4584080.175","933086095","Tel.","","01/01","31/12","1111111","08:00:00","15:00:00"," ",
"92168153135","Centre Esportiu Municipal Can Felipa","#","Pl","Josep M. Huertas Claveria","1","1","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.403679","2.200518","433173.942","4583879.223","433265.899","4584080.175","933086095","Tel.","","01/01","31/12","1111110","09:00:00","14:00:00"," ",
"92168153135","Centre Esportiu Municipal Can Felipa","#","Pl","Josep M. Huertas Claveria","1","1","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.403679","2.200518","433173.942","4583879.223","433265.899","4584080.175","933071004","Fax","","01/01","31/12","0000011","06:00:00","23:00:00"," ",
"92168153135","Centre Esportiu Municipal Can Felipa","#","Pl","Josep M. Huertas Claveria","1","1","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.403679","2.200518","433173.942","4583879.223","433265.899","4584080.175","933071004","Fax","","01/01","31/12","1111111","08:00:00","15:00:00"," ",
"92168153135","Centre Esportiu Municipal Can Felipa","#","Pl","Josep M. Huertas Claveria","1","1","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.403679","2.200518","433173.942","4583879.223","433265.899","4584080.175","933071004","Fax","","01/01","31/12","1111110","09:00:00","14:00:00"," ",
"92168153135","Centre Esportiu Municipal Can Felipa","#","Pl","Josep M. Huertas Claveria","1","1","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.403679","2.200518","433173.942","4583879.223","433265.899","4584080.175","933086047","Tel.","","01/01","31/12","0000011","06:00:00","23:00:00"," ",
"92168153135","Centre Esportiu Municipal Can Felipa","#","Pl","Josep M. Huertas Claveria","1","1","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.403679","2.200518","433173.942","4583879.223","433265.899","4584080.175","933086047","Tel.","","01/01","31/12","1111111","08:00:00","15:00:00"," ",
"92168153135","Centre Esportiu Municipal Can Felipa","#","Pl","Josep M. Huertas Claveria","1","1","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.403679","2.200518","433173.942","4583879.223","433265.899","4584080.175","933086047","Tel.","","01/01","31/12","1111110","09:00:00","14:00:00"," ",
"92168175394","Centre Esportiu Municipal Trinitat Vella","#","Via","Bàrcino","84","86","57","la Trinitat Vella","09","Sant Andreu","08033","019","BARCELONA","41.451474","2.193138","432606.551","4589191.092","432698.501","4589392.093","933113701","Tel.","","01/01","31/12","0000011","07:00:00","23:00:00"," ",
"92168175394","Centre Esportiu Municipal Trinitat Vella","#","Via","Bàrcino","84","86","57","la Trinitat Vella","09","Sant Andreu","08033","019","BARCELONA","41.451474","2.193138","432606.551","4589191.092","432698.501","4589392.093","933113701","Tel.","","01/01","31/12","1111101","08:00:00","20:00:00"," ",
"92168175394","Centre Esportiu Municipal Trinitat Vella","#","Via","Bàrcino","84","86","57","la Trinitat Vella","09","Sant Andreu","08033","019","BARCELONA","41.451474","2.193138","432606.551","4589191.092","432698.501","4589392.093","933113701","Tel.","","01/01","31/12","1111110","08:00:00","14:30:00"," ",
"92168175394","Centre Esportiu Municipal Trinitat Vella","#","Via","Bàrcino","84","86","57","la Trinitat Vella","09","Sant Andreu","08033","019","BARCELONA","41.451474","2.193138","432606.551","4589191.092","432698.501","4589392.093","933112524","Fax","","01/01","31/12","0000011","07:00:00","23:00:00"," ",
"92168175394","Centre Esportiu Municipal Trinitat Vella","#","Via","Bàrcino","84","86","57","la Trinitat Vella","09","Sant Andreu","08033","019","BARCELONA","41.451474","2.193138","432606.551","4589191.092","432698.501","4589392.093","933112524","Fax","","01/01","31/12","1111101","08:00:00","20:00:00"," ",
"92168175394","Centre Esportiu Municipal Trinitat Vella","#","Via","Bàrcino","84","86","57","la Trinitat Vella","09","Sant Andreu","08033","019","BARCELONA","41.451474","2.193138","432606.551","4589191.092","432698.501","4589392.093","933112524","Fax","","01/01","31/12","1111110","08:00:00","14:30:00"," ",
"92168175397","Centre Esportiu Municipal Piscines Bernat Picornell","#","Av","Estadi","30","40","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.366329","2.150801","428977.649","4579772.169","429069.569","4579973.082","934234041","Tel.","","01/01","31/12","0000011","07:00:00","23:59:00"," ",
"92168175397","Centre Esportiu Municipal Piscines Bernat Picornell","#","Av","Estadi","30","40","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.366329","2.150801","428977.649","4579772.169","429069.569","4579973.082","934234041","Tel.","","01/01","31/12","1111101","07:00:00","21:00:00"," ",
"92168175397","Centre Esportiu Municipal Piscines Bernat Picornell","#","Av","Estadi","30","40","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.366329","2.150801","428977.649","4579772.169","429069.569","4579973.082","934234041","Tel.","","01/01","31/12","1111111","07:30:00","16:00:00"," ",
"92168175397","Centre Esportiu Municipal Piscines Bernat Picornell","#","Av","Estadi","30","40","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.366329","2.150801","428977.649","4579772.169","429069.569","4579973.082","934267818","Fax","","01/01","31/12","0000011","07:00:00","23:59:00"," ",
"92168175397","Centre Esportiu Municipal Piscines Bernat Picornell","#","Av","Estadi","30","40","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.366329","2.150801","428977.649","4579772.169","429069.569","4579973.082","934267818","Fax","","01/01","31/12","1111101","07:00:00","21:00:00"," ",
"92168175397","Centre Esportiu Municipal Piscines Bernat Picornell","#","Av","Estadi","30","40","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.366329","2.150801","428977.649","4579772.169","429069.569","4579973.082","934267818","Fax","","01/01","31/12","1111111","07:30:00","16:00:00"," ",
"92168175468","Centre Esportiu Municipal Bon Pastor","#","C","Costa Daurada","12","16","59","el Bon Pastor","09","Sant Andreu","08030","019","BARCELONA","41.438527","2.201368","433280.667","4587747.344","433372.624","4587948.332","933120906","Fax","","01/01","31/12","0000011","07:00:00","22:00:00"," ",
"92168175468","Centre Esportiu Municipal Bon Pastor","#","C","Costa Daurada","12","16","59","el Bon Pastor","09","Sant Andreu","08030","019","BARCELONA","41.438527","2.201368","433280.667","4587747.344","433372.624","4587948.332","933120906","Fax","","01/01","31/12","1111100","09:00:00","14:00:00"," ",
"92168175468","Centre Esportiu Municipal Bon Pastor","#","C","Costa Daurada","12","16","59","el Bon Pastor","09","Sant Andreu","08030","019","BARCELONA","41.438527","2.201368","433280.667","4587747.344","433372.624","4587948.332","933120702","Tel.","","01/01","31/12","0000011","07:00:00","22:00:00"," ",
"92168175468","Centre Esportiu Municipal Bon Pastor","#","C","Costa Daurada","12","16","59","el Bon Pastor","09","Sant Andreu","08030","019","BARCELONA","41.438527","2.201368","433280.667","4587747.344","433372.624","4587948.332","933120702","Tel.","","01/01","31/12","1111100","09:00:00","14:00:00"," ",
"92168175469","Centre Esportiu Municipal Perill","#","C","Perill","16","22","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.399431","2.161529","429910.428","4583438.433","430002.355","4583639.38","932081750","Tel.","","01/01","31/12","0000011","07:00:00","23:00:00"," ",
"92168175469","Centre Esportiu Municipal Perill","#","C","Perill","16","22","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.399431","2.161529","429910.428","4583438.433","430002.355","4583639.38","932081750","Tel.","","01/01","31/12","1111101","08:00:00","21:00:00"," ",
"92168175469","Centre Esportiu Municipal Perill","#","C","Perill","16","22","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.399431","2.161529","429910.428","4583438.433","430002.355","4583639.38","932081750","Tel.","","01/01","31/12","1111110","08:00:00","15:00:00"," ",
"92170123435","Centre Esportiu Municipal Olímpics Vall Hebron","#","Pg","Vall d'Hebron","166","176","41","la Vall d'Hebron","07","Horta-Guinardó","08035","019","BARCELONA","41.427896","2.145255","428581.174","4586611.883","428673.088","4586812.859","934283952","Centraleta","","01/01","31/12","0000011","07:00:00","23:30:00"," ",
"92170123435","Centre Esportiu Municipal Olímpics Vall Hebron","#","Pg","Vall d'Hebron","166","176","41","la Vall d'Hebron","07","Horta-Guinardó","08035","019","BARCELONA","41.427896","2.145255","428581.174","4586611.883","428673.088","4586812.859","934283952","Centraleta","","01/01","31/12","1111101","09:00:00","20:00:00"," ",
"92170123435","Centre Esportiu Municipal Olímpics Vall Hebron","#","Pg","Vall d'Hebron","166","176","41","la Vall d'Hebron","07","Horta-Guinardó","08035","019","BARCELONA","41.427896","2.145255","428581.174","4586611.883","428673.088","4586812.859","934283952","Centraleta","","01/01","31/12","1111110","09:00:00","15:00:00"," ",
"92170123435","Centre Esportiu Municipal Olímpics Vall Hebron","#","Pg","Vall d'Hebron","166","176","41","la Vall d'Hebron","07","Horta-Guinardó","08035","019","BARCELONA","41.427896","2.145255","428581.174","4586611.883","428673.088","4586812.859","934280095","Fax","","01/01","31/12","0000011","07:00:00","23:30:00"," ",
"92170123435","Centre Esportiu Municipal Olímpics Vall Hebron","#","Pg","Vall d'Hebron","166","176","41","la Vall d'Hebron","07","Horta-Guinardó","08035","019","BARCELONA","41.427896","2.145255","428581.174","4586611.883","428673.088","4586812.859","934280095","Fax","","01/01","31/12","1111101","09:00:00","20:00:00"," ",
"92170123435","Centre Esportiu Municipal Olímpics Vall Hebron","#","Pg","Vall d'Hebron","166","176","41","la Vall d'Hebron","07","Horta-Guinardó","08035","019","BARCELONA","41.427896","2.145255","428581.174","4586611.883","428673.088","4586812.859","934280095","Fax","","01/01","31/12","1111110","09:00:00","15:00:00"," ",
"92171135342","Centre Esportiu Municipal Nova Icària","#","Av","Icària","167","167","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.392393","2.198029","432954.302","4582628.203","433046.258","4582829.144","932213873","Fax","","01/01","31/12","0000011","07:00:00","23:00:00"," ",
"92171135342","Centre Esportiu Municipal Nova Icària","#","Av","Icària","167","167","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.392393","2.198029","432954.302","4582628.203","433046.258","4582829.144","932213873","Fax","","01/01","31/12","1111101","08:00:00","23:00:00"," ",
"92171135342","Centre Esportiu Municipal Nova Icària","#","Av","Icària","167","167","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.392393","2.198029","432954.302","4582628.203","433046.258","4582829.144","932213873","Fax","","01/01","31/12","1111110","08:00:00","16:00:00"," ",
"92171135342","Centre Esportiu Municipal Nova Icària","#","Av","Icària","167","167","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.392393","2.198029","432954.302","4582628.203","433046.258","4582829.144","932212580","Tel.","","01/01","31/12","0000011","07:00:00","23:00:00"," ",
"92171135342","Centre Esportiu Municipal Nova Icària","#","Av","Icària","167","167","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.392393","2.198029","432954.302","4582628.203","433046.258","4582829.144","932212580","Tel.","","01/01","31/12","1111101","08:00:00","23:00:00"," ",
