"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS","3ER_NIVELL","2N_NIVELL","1ER_NIVELL",
"75990416212","Lluïsos de Gràcia","#","Pl","Nord","7","10","31","la Vila de Gràcia","06","Gràcia","08024","019","BARCELONA","41.407283","2.155575","429421.187","4584314.945","429513.11","4584515.9","932183372","Tel."," ","12/09","30/06","","17:00:00","20:00:00","","Teatres","Teatres","Cultura i lleure",
"75990416212","Lluïsos de Gràcia","#","Pl","Nord","7","10","31","la Vila de Gràcia","06","Gràcia","08024","019","BARCELONA","41.407283","2.155575","429421.187","4584314.945","429513.11","4584515.9","932183372","Tel."," ","12/09","30/06","","17:00:00","20:00:00","","Teatres","Teatres","Cultura i lleure",
"75990416212","Lluïsos de Gràcia","#","Pl","Nord","7","10","31","la Vila de Gràcia","06","Gràcia","08024","019","BARCELONA","41.407283","2.155575","429421.187","4584314.945","429513.11","4584515.9","932183372","Tel."," ","12/09","30/06","1111111","17:00:00","20:00:00","","Teatres","Teatres","Cultura i lleure",
"75990416212","Lluïsos de Gràcia","#","Pl","Nord","7","10","31","la Vila de Gràcia","06","Gràcia","08024","019","BARCELONA","41.407283","2.155575","429421.187","4584314.945","429513.11","4584515.9","932183372","Tel."," ","12/09","30/06","","17:00:00","00:45:00","","Teatres","Teatres","Cultura i lleure",
"75990416212","Lluïsos de Gràcia","#","Pl","Nord","7","10","31","la Vila de Gràcia","06","Gràcia","08024","019","BARCELONA","41.407283","2.155575","429421.187","4584314.945","429513.11","4584515.9","932183372","Tel."," ","12/09","30/06","1111011","17:00:00","00:45:00","","Teatres","Teatres","Cultura i lleure",
"75990416212","Lluïsos de Gràcia","#","Pl","Nord","7","10","31","la Vila de Gràcia","06","Gràcia","08024","019","BARCELONA","41.407283","2.155575","429421.187","4584314.945","429513.11","4584515.9","932183372","Tel."," ","12/09","30/06","1111101","09:00:00","00:45:00","","Teatres","Teatres","Cultura i lleure",
"75990416212","Lluïsos de Gràcia","#","Pl","Nord","7","10","31","la Vila de Gràcia","06","Gràcia","08024","019","BARCELONA","41.407283","2.155575","429421.187","4584314.945","429513.11","4584515.9","932183372","Tel."," ","12/09","30/06","1111110","09:00:00","14:30:00","","Teatres","Teatres","Cultura i lleure",
"75990416212","Lluïsos de Gràcia","#","Pl","Nord","7","10","31","la Vila de Gràcia","06","Gràcia","08024","019","BARCELONA","41.407283","2.155575","429421.187","4584314.945","429513.11","4584515.9","932183372","Tel."," ","12/09","30/06","1111110","17:00:00","21:15:00","","Teatres","Teatres","Cultura i lleure",
"75990416212","Lluïsos de Gràcia","#","Pl","Nord","7","10","31","la Vila de Gràcia","06","Gràcia","08024","019","BARCELONA","41.407283","2.155575","429421.187","4584314.945","429513.11","4584515.9","932183372","Tel."," ","01/07","11/09","0000011","17:00:00","23:45:00","","Teatres","Teatres","Cultura i lleure",
"75990416212","Lluïsos de Gràcia","#","Pl","Nord","7","10","31","la Vila de Gràcia","06","Gràcia","08024","019","BARCELONA","41.407283","2.155575","429421.187","4584314.945","429513.11","4584515.9","932183372","Tel."," ","01/07","11/09","1111101","10:00:00","14:00:00","","Teatres","Teatres","Cultura i lleure",
"75990416212","Lluïsos de Gràcia","#","Pl","Nord","7","10","31","la Vila de Gràcia","06","Gràcia","08024","019","BARCELONA","41.407283","2.155575","429421.187","4584314.945","429513.11","4584515.9","932183372","Tel."," ","01/07","11/09","1111101","18:00:00","21:45:00","","Teatres","Teatres","Cultura i lleure",
"75990429331","Sala Versus Glòries","#","C","Castillejos","179","179","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.402111","2.183932","431785.934","4583718.039","431877.878","4583918.989","647488853","Tel.","","","","","","","","Teatres","Teatres","Cultura i lleure",
"75990429331","Sala Versus Glòries","#","C","Castillejos","179","179","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.402111","2.183932","431785.934","4583718.039","431877.878","4583918.989","626871356","Tel.","","","","","","","","Teatres","Teatres","Cultura i lleure",
"75990429331","Sala Versus Glòries","#","C","Castillejos","179","179","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.402111","2.183932","431785.934","4583718.039","431877.878","4583918.989","626871356","Tel.","","","","","","","","Teatres","Cinemes, teatres, auditoris","Cultura i lleure",
"75990429331","Sala Versus Glòries","#","C","Castillejos","179","179","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.402111","2.183932","431785.934","4583718.039","431877.878","4583918.989","647488853","Tel.","","","","","","","","Teatres","Cinemes, teatres, auditoris","Cultura i lleure",
"75990473808","Fàbrica de Creació Escenari Joan  Brossa","#","C","Flassaders","40","40","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.385248","2.182387","431639.128","4581847.198","431731.072","4582048.131","933151596","Oficines","","01/01","31/12","0000111","09:00:00","17:00:00","","Teatres","Teatres","Cultura i lleure",
"75990473808","Fàbrica de Creació Escenari Joan  Brossa","#","C","Flassaders","40","40","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.385248","2.182387","431639.128","4581847.198","431731.072","4582048.131","933151596","Oficines","","01/01","31/12","1111011","10:00:00","14:00:00","","Teatres","Teatres","Cultura i lleure",
"75990473808","Fàbrica de Creació Escenari Joan  Brossa","#","C","Flassaders","40","40","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.385248","2.182387","431639.128","4581847.198","431731.072","4582048.131","933101364","Tel.","Teatre (reserves)","01/01","31/12","0000111","09:00:00","17:00:00","","Teatres","Teatres","Cultura i lleure",
"75990473808","Fàbrica de Creació Escenari Joan  Brossa","#","C","Flassaders","40","40","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.385248","2.182387","431639.128","4581847.198","431731.072","4582048.131","933101364","Tel.","Teatre (reserves)","01/01","31/12","1111011","10:00:00","14:00:00","","Teatres","Teatres","Cultura i lleure",
"75990473808","Fàbrica de Creació Escenari Joan  Brossa","#","C","Flassaders","40","40","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.385248","2.182387","431639.128","4581847.198","431731.072","4582048.131","933151596","Oficines","","01/01","31/12","0000111","09:00:00","17:00:00","","Teatres","Cinemes, teatres, auditoris","Cultura i lleure",
"75990473808","Fàbrica de Creació Escenari Joan  Brossa","#","C","Flassaders","40","40","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.385248","2.182387","431639.128","4581847.198","431731.072","4582048.131","933151596","Oficines","","01/01","31/12","1111011","10:00:00","14:00:00","","Teatres","Cinemes, teatres, auditoris","Cultura i lleure",
"75990473808","Fàbrica de Creació Escenari Joan  Brossa","#","C","Flassaders","40","40","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.385248","2.182387","431639.128","4581847.198","431731.072","4582048.131","933101364","Tel.","Teatre (reserves)","01/01","31/12","0000111","09:00:00","17:00:00","","Teatres","Cinemes, teatres, auditoris","Cultura i lleure",
"75990473808","Fàbrica de Creació Escenari Joan  Brossa","#","C","Flassaders","40","40","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.385248","2.182387","431639.128","4581847.198","431731.072","4582048.131","933101364","Tel.","Teatre (reserves)","01/01","31/12","1111011","10:00:00","14:00:00","","Teatres","Cinemes, teatres, auditoris","Cultura i lleure",
"75990531988","Fàbrica de Creació Nau Ivanow","#","C","Hondures","28","30","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.419979","2.189973","432309.477","4585696.953","432401.426","4585897.922","933407468","Tel."," ","","","","","","","Teatres","Teatres","Cultura i lleure",
"75990531988","Fàbrica de Creació Nau Ivanow","#","C","Hondures","28","30","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.419979","2.189973","432309.477","4585696.953","432401.426","4585897.922","933407468","Tel."," ","","","","","","","Teatres","Cinemes, teatres, auditoris","Cultura i lleure",
"92086000123","Teatre Grec","#","Pg","Santa Madrona","36","36","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.368123","2.158491","429622.691","4579965.132","429714.617","4580166.047","933161000","Informació","","","","","","","","Teatres","Cinemes, teatres, auditoris","Cultura i lleure",
"92086000123","Teatre Grec","#","Pg","Santa Madrona","36","36","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.368123","2.158491","429622.691","4579965.132","429714.617","4580166.047","933161000","Informació","","","","","","","","Teatres","Teatres","Cultura i lleure",
"92086000171","Fundació Joan Miró","Teatre","Av","Miramar","1","1","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.368292","2.160157","429762.24","4579982.478","429854.167","4580183.393","934439470","Tel.","","","","","","","","Teatres","Teatres","Cultura i lleure",
"92086000171","Fundació Joan Miró","Teatre","Av","Miramar","1","1","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.368292","2.160157","429762.24","4579982.478","429854.167","4580183.393","934439470","Tel.","","","","","","","","Teatres","Cinemes, teatres, auditoris","Cultura i lleure",
"92086000451","Escola Oficial d'Idiomes Barcelona - Drassanes","Teatre","C","Arc del Teatre","24","28","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.377122","2.173538","430890.638","4580952.083","430982.575","4581153.007","933249330","Centraleta","","","","","","","","Teatres","Teatres","Cultura i lleure",
"92086000451","Escola Oficial d'Idiomes Barcelona - Drassanes","Teatre","C","Arc del Teatre","24","28","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.377122","2.173538","430890.638","4580952.083","430982.575","4581153.007","933249330","Centraleta","","","","","","","","Teatres","Cinemes, teatres, auditoris","Cultura i lleure",
"92086000451","Escola Oficial d'Idiomes Barcelona - Drassanes","Teatre","C","Arc del Teatre","24","28","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.377122","2.173538","430890.638","4580952.083","430982.575","4581153.007","933249351","Fax","","","","","","","","Teatres","Cinemes, teatres, auditoris","Cultura i lleure",
"92086000451","Escola Oficial d'Idiomes Barcelona - Drassanes","Teatre","C","Arc del Teatre","24","28","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.377122","2.173538","430890.638","4580952.083","430982.575","4581153.007","933249351","Fax","","","","","","","","Teatres","Teatres","Cultura i lleure",
"92086000452","Escola Oficial d'Idiomes Barcelona - Drassanes","Sala de Cinema","Av","Drassanes","14","14","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.376851","2.173416","430880.161","4580921.996","430972.098","4581122.92","933249351","Fax","","","","","","","","Cinemes","Cinemes, teatres, auditoris","Cultura i lleure",
"92086000452","Escola Oficial d'Idiomes Barcelona - Drassanes","Sala de Cinema","Av","Drassanes","14","14","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.376851","2.173416","430880.161","4580921.996","430972.098","4581122.92","933249351","Fax","","","","","","","","Cinemes circuit no comercial","Cinemes","Cultura i lleure",
"92086000452","Escola Oficial d'Idiomes Barcelona - Drassanes","Sala de Cinema","Av","Drassanes","14","14","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.376851","2.173416","430880.161","4580921.996","430972.098","4581122.92","933249330","Tel.","","","","","","","","Cinemes circuit no comercial","Cinemes","Cultura i lleure",
"92086000452","Escola Oficial d'Idiomes Barcelona - Drassanes","Sala de Cinema","Av","Drassanes","14","14","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.376851","2.173416","430880.161","4580921.996","430972.098","4581122.92","933249330","Tel.","","","","","","","","Cinemes","Cinemes, teatres, auditoris","Cultura i lleure",
"92086000770","Ateneu Barcelonès","Teatre","C","Canuda","6","6","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.38468","2.171672","430742.676","4581792.573","430834.611","4581993.505","933436121","Centraleta","","","","","","","","Teatres","Teatres","Cultura i lleure",
"92086000770","Ateneu Barcelonès","Teatre","C","Canuda","6","6","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.38468","2.171672","430742.676","4581792.573","430834.611","4581993.505","933171525","Fax","","","","","","","","Teatres","Cinemes, teatres, auditoris","Cultura i lleure",
"92086000770","Ateneu Barcelonès","Teatre","C","Canuda","6","6","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.38468","2.171672","430742.676","4581792.573","430834.611","4581993.505","933174904","Consergeria","","","","","","","","Teatres","Cinemes, teatres, auditoris","Cultura i lleure",
"92086000770","Ateneu Barcelonès","Teatre","C","Canuda","6","6","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.38468","2.171672","430742.676","4581792.573","430834.611","4581993.505","933436121","Centraleta","","","","","","","","Teatres","Cinemes, teatres, auditoris","Cultura i lleure",
"92086000770","Ateneu Barcelonès","Teatre","C","Canuda","6","6","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.38468","2.171672","430742.676","4581792.573","430834.611","4581993.505","933171525","Fax","","","","","","","","Teatres","Teatres","Cultura i lleure",
"92086000770","Ateneu Barcelonès","Teatre","C","Canuda","6","6","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.38468","2.171672","430742.676","4581792.573","430834.611","4581993.505","933174904","Consergeria","","","","","","","","Teatres","Teatres","Cultura i lleure",
"92086000771","Ateneu Barcelonès","Sala de Cinema","C","Canuda","6","6","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.38468","2.171672","430742.676","4581792.573","430834.611","4581993.505","933436121","Tel.","","","","","","","","Cinemes circuit no comercial","Cinemes","Cultura i lleure",
"92086000771","Ateneu Barcelonès","Sala de Cinema","C","Canuda","6","6","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.38468","2.171672","430742.676","4581792.573","430834.611","4581993.505","933436121","Tel.","","","","","","","","Cinemes","Cinemes, teatres, auditoris","Cultura i lleure",
"92086001479","Teatre Centre Sant Pere Apóstol","#","C","Sant Pere Més Alt","25","25","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.388184","2.176311","431134.21","4582177.883","431226.149","4582378.819","932682509","Tel.","","","","","","","","Teatres","Teatres","Cultura i lleure",
"92086001479","Teatre Centre Sant Pere Apóstol","#","C","Sant Pere Més Alt","25","25","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.388184","2.176311","431134.21","4582177.883","431226.149","4582378.819","932682509","Tel.","","","","","","","","Teatres","Cinemes, teatres, auditoris","Cultura i lleure",
"92086001555","Institut Pau Claris","Auditòrium","Pg","Lluís Companys","18","18","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08018","019","BARCELONA","41.391282","2.181355","431559.183","4582517.868","431651.126","4582718.807","933003708","Tel.","","","","","","","","","Auditoris i sales de concert","Planol",
"92086001555","Institut Pau Claris","Auditòrium","Pg","Lluís Companys","18","18","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08018","019","BARCELONA","41.391282","2.181355","431559.183","4582517.868","431651.126","4582718.807","933003708","Tel.","","","","","","","","Auditoris","Cinemes, teatres, auditoris","Cultura i lleure",
"92086001953","Escola Tècnica Superior d'Arquitectura de Barcelona - UPC","Sala de Cinema","Av","Diagonal","649","649","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.384423","2.113377","425868.178","4581812.256","425960.068","4582013.187","934016333","Tel.","","","","","","","","Cinemes","Cinemes, teatres, auditoris","Cultura i lleure",
"92086001953","Escola Tècnica Superior d'Arquitectura de Barcelona - UPC","Sala de Cinema","Av","Diagonal","649","649","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.384423","2.113377","425868.178","4581812.256","425960.068","4582013.187","934016333","Tel.","","","","","","","","Cinemes circuit no comercial","Cinemes","Cultura i lleure",
"92086002091","Facultat de Biologia - UB","Auditòrium","Av","Diagonal","643","643","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.386083","2.119795","426406.709","4581991.117","426498.604","4582192.05","934021431","Tel.","","","","","","","","Auditoris","Cinemes, teatres, auditoris","Cultura i lleure",
"92086002091","Facultat de Biologia - UB","Auditòrium","Av","Diagonal","643","643","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.386083","2.119795","426406.709","4581991.117","426498.604","4582192.05","934021431","Tel.","","","","","","","","","Auditoris i sales de concert","Planol",
"92086002473","Centre Cívic Casinet d'Hostafrancs","Teatre","C","Rector Triadó","53","53","15","Hostafrancs","03","Sants-Montjuïc","08014","019","BARCELONA","41.377859","2.143228","428356.932","4581058.429","428448.846","4581259.354","934230440","Centraleta","","","","","","","","Teatres","Cinemes, teatres, auditoris","Cultura i lleure",
"92086002473","Centre Cívic Casinet d'Hostafrancs","Teatre","C","Rector Triadó","53","53","15","Hostafrancs","03","Sants-Montjuïc","08014","019","BARCELONA","41.377859","2.143228","428356.932","4581058.429","428448.846","4581259.354","932892093","Fax","","","","","","","","Teatres","Teatres","Cultura i lleure",
"92086002473","Centre Cívic Casinet d'Hostafrancs","Teatre","C","Rector Triadó","53","53","15","Hostafrancs","03","Sants-Montjuïc","08014","019","BARCELONA","41.377859","2.143228","428356.932","4581058.429","428448.846","4581259.354","934230440","Centraleta","","","","","","","","Teatres","Teatres","Cultura i lleure",
"92086002473","Centre Cívic Casinet d'Hostafrancs","Teatre","C","Rector Triadó","53","53","15","Hostafrancs","03","Sants-Montjuïc","08014","019","BARCELONA","41.377859","2.143228","428356.932","4581058.429","428448.846","4581259.354","932892093","Fax","","","","","","","","Teatres","Cinemes, teatres, auditoris","Cultura i lleure",
"92086003023","Bosque Multicines","#","Rbla","Prat","16","20","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.401397","2.15173","429093.408","4583664.604","429185.328","4583865.553","932172642","Taquilles","","","","","","","","Cinemes","Cinemes, teatres, auditoris","Cultura i lleure",
"92086003023","Bosque Multicines","#","Rbla","Prat","16","20","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.401397","2.15173","429093.408","4583664.604","429185.328","4583865.553","932159570","Tel.","Oficines Grup Balaña","","","","","","","Cinemes circuit comercial","Cinemes","Cultura i lleure",
"92086003023","Bosque Multicines","#","Rbla","Prat","16","20","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.401397","2.15173","429093.408","4583664.604","429185.328","4583865.553","934152855","Fax","","","","","","","","Cinemes circuit comercial","Cinemes","Cultura i lleure",
"92086003023","Bosque Multicines","#","Rbla","Prat","16","20","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.401397","2.15173","429093.408","4583664.604","429185.328","4583865.553","932172642","Taquilles","","","","","","","","Cinemes circuit comercial","Cinemes","Cultura i lleure",
"92086003023","Bosque Multicines","#","Rbla","Prat","16","20","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.401397","2.15173","429093.408","4583664.604","429185.328","4583865.553","932159570","Tel.","Oficines Grup Balaña","","","","","","","Cinemes","Cinemes, teatres, auditoris","Cultura i lleure",
"92086003023","Bosque Multicines","#","Rbla","Prat","16","20","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.401397","2.15173","429093.408","4583664.604","429185.328","4583865.553","934152855","Fax","","","","","","","","Cinemes","Cinemes, teatres, auditoris","Cultura i lleure",
"92086003081","Centre Moral i Instructiu de Gràcia","Teatre","C","Ros de Olano","9","9","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.401146","2.154795","429349.323","4583634.296","429441.245","4583835.245","932181964","Secretaria","","","","","","","","Teatres","Cinemes, teatres, auditoris","Cultura i lleure",
"92086003081","Centre Moral i Instructiu de Gràcia","Teatre","C","Ros de Olano","9","9","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.401146","2.154795","429349.323","4583634.296","429441.245","4583835.245","932375031","Tel.","Bar","","","","","","","Teatres","Teatres","Cultura i lleure",
"92086003081","Centre Moral i Instructiu de Gràcia","Teatre","C","Ros de Olano","9","9","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.401146","2.154795","429349.323","4583634.296","429441.245","4583835.245","932181964","Fax","","","","","","","","Teatres","Cinemes, teatres, auditoris","Cultura i lleure",
"92086003081","Centre Moral i Instructiu de Gràcia","Teatre","C","Ros de Olano","9","9","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.401146","2.154795","429349.323","4583634.296","429441.245","4583835.245","932181964","Fax","","","","","","","","Teatres","Teatres","Cultura i lleure",
"92086003081","Centre Moral i Instructiu de Gràcia","Teatre","C","Ros de Olano","9","9","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.401146","2.154795","429349.323","4583634.296","429441.245","4583835.245","932181964","Secretaria","","","","","","","","Teatres","Teatres","Cultura i lleure",
"92086003081","Centre Moral i Instructiu de Gràcia","Teatre","C","Ros de Olano","9","9","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.401146","2.154795","429349.323","4583634.296","429441.245","4583835.245","932375031","Tel.","Bar","","","","","","","Teatres","Cinemes, teatres, auditoris","Cultura i lleure",
"92086003106","Centre Artesà Tradicionàrius","#","Trvs","Sant Antoni","6","8","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.402544","2.154721","429344.688","4583789.569","429436.61","4583990.519","932184485","Tel.","","01/09","31/07","0000011","11:00:00","14:00:00","","Auditoris","Cinemes, teatres, auditoris","Cultura i lleure",
"92086003106","Centre Artesà Tradicionàrius","#","Trvs","Sant Antoni","6","8","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.402544","2.154721","429344.688","4583789.569","429436.61","4583990.519","932184485","Tel.","","01/09","31/07","0000011","17:00:00","21:00:00","","Auditoris","Cinemes, teatres, auditoris","Cultura i lleure",
"92086003106","Centre Artesà Tradicionàrius","#","Trvs","Sant Antoni","6","8","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.402544","2.154721","429344.688","4583789.569","429436.61","4583990.519","932184485","Tel.","","01/09","31/07","0000011","11:00:00","14:00:00","","","Auditoris i sales de concert","Planol",
"92086003106","Centre Artesà Tradicionàrius","#","Trvs","Sant Antoni","6","8","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.402544","2.154721","429344.688","4583789.569","429436.61","4583990.519","932184485","Tel.","","01/09","31/07","0000011","17:00:00","21:00:00","","","Auditoris i sales de concert","Planol",
"92086003106","Centre Artesà Tradicionàrius","#","Trvs","Sant Antoni","6","8","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.402544","2.154721","429344.688","4583789.569","429436.61","4583990.519","934155581","Fax","","01/09","31/07","0000011","11:00:00","14:00:00","","Auditoris","Cinemes, teatres, auditoris","Cultura i lleure",
"92086003106","Centre Artesà Tradicionàrius","#","Trvs","Sant Antoni","6","8","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.402544","2.154721","429344.688","4583789.569","429436.61","4583990.519","934155581","Fax","","01/09","31/07","0000011","17:00:00","21:00:00","","Auditoris","Cinemes, teatres, auditoris","Cultura i lleure",
"92086003106","Centre Artesà Tradicionàrius","#","Trvs","Sant Antoni","6","8","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.402544","2.154721","429344.688","4583789.569","429436.61","4583990.519","934155581","Fax","","01/09","31/07","0000011","11:00:00","14:00:00","","","Auditoris i sales de concert","Planol",
"92086003106","Centre Artesà Tradicionàrius","#","Trvs","Sant Antoni","6","8","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.402544","2.154721","429344.688","4583789.569","429436.61","4583990.519","934155581","Fax","","01/09","31/07","0000011","17:00:00","21:00:00","","","Auditoris i sales de concert","Planol",
"92086003206","Fundació Orfeó Gracienc","Teatre","C","Astúries","83","83","31","la Vila de Gràcia","06","Gràcia","08024","019","BARCELONA","41.404734","2.156431","429490.002","4584031.233","429581.925","4584232.186","932374681","Tel.","","","","","","","","Teatres","Cinemes, teatres, auditoris","Cultura i lleure",
"92086003206","Fundació Orfeó Gracienc","Teatre","C","Astúries","83","83","31","la Vila de Gràcia","06","Gràcia","08024","019","BARCELONA","41.404734","2.156431","429490.002","4584031.233","429581.925","4584232.186","932374302","Tel.","","","","","","","","Teatres","Cinemes, teatres, auditoris","Cultura i lleure",
"92086003206","Fundació Orfeó Gracienc","Teatre","C","Astúries","83","83","31","la Vila de Gràcia","06","Gràcia","08024","019","BARCELONA","41.404734","2.156431","429490.002","4584031.233","429581.925","4584232.186","932374681","Tel.","","","","","","","","Teatres","Teatres","Cultura i lleure",
"92086003206","Fundació Orfeó Gracienc","Teatre","C","Astúries","83","83","31","la Vila de Gràcia","06","Gràcia","08024","019","BARCELONA","41.404734","2.156431","429490.002","4584031.233","429581.925","4584232.186","932374302","Tel.","","","","","","","","Teatres","Teatres","Cultura i lleure",
"92086004036","Institut Italià de Cultura de Barcelona","Sala de Cinema","Ptge","Méndez Vigo","5","5","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.393377","2.167476","430401.085","4582761.49","430493.017","4582962.431","934875306","Tel.","","","","","","","","Cinemes circuit no comercial","Cinemes","Cultura i lleure",
"92086004036","Institut Italià de Cultura de Barcelona","Sala de Cinema","Ptge","Méndez Vigo","5","5","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.393377","2.167476","430401.085","4582761.49","430493.017","4582962.431","934875306","Tel.","","","","","","","","Cinemes","Cinemes, teatres, auditoris","Cultura i lleure",
"92086004613","Foment Martinenc","Teatre","C","Provença","591","593","64","el Camp de l'Arpa del Clot","10","Sant Martí","08026","019","BARCELONA","41.41045","2.182469","431672.37","4584644.961","431764.313","4584845.92","934357376","Fax","","","","","","","","Teatres","Teatres","Cultura i lleure",
"92086004613","Foment Martinenc","Teatre","C","Provença","591","593","64","el Camp de l'Arpa del Clot","10","Sant Martí","08026","019","BARCELONA","41.41045","2.182469","431672.37","4584644.961","431764.313","4584845.92","934557095","Tel.","","","","","","","","Teatres","Teatres","Cultura i lleure",
"92086004613","Foment Martinenc","Teatre","C","Provença","591","593","64","el Camp de l'Arpa del Clot","10","Sant Martí","08026","019","BARCELONA","41.41045","2.182469","431672.37","4584644.961","431764.313","4584845.92","934557095","Tel.","","","","","","","","Teatres","Cinemes, teatres, auditoris","Cultura i lleure",
"92086004613","Foment Martinenc","Teatre","C","Provença","591","593","64","el Camp de l'Arpa del Clot","10","Sant Martí","08026","019","BARCELONA","41.41045","2.182469","431672.37","4584644.961","431764.313","4584845.92","934357376","Fax","","","","","","","","Teatres","Cinemes, teatres, auditoris","Cultura i lleure",
"92086004614","Foment Martinenc","Sala de Cinema","C","Provença","591","593","64","el Camp de l'Arpa del Clot","10","Sant Martí","08026","019","BARCELONA","41.41045","2.182469","431672.37","4584644.961","431764.313","4584845.92","934557095","Tel.","","","","","","","","Cinemes","Cinemes, teatres, auditoris","Cultura i lleure",
